Country Code,Country Name,year,GOV_WGI_CC_EST,GOV_WGI_PV_EST,GOV_WGI_RL_EST,IP.JRN.ARTC.SC,IT.CEL.SETS.P2,IT.NET.BBND.P2,NY.GDP.PCAP.PP.CD,SE.TER.ENRR,TX.VAL.TECH.MF.ZS
CHL,Chile,2023,1.0318341,0.0876667,0.6647803,8573.42,135.871118507277,22.9954165646133,33145.403552024974,104.734062194824,10.719563342370906
CHL,Chile,2024,1.1057968,0.1213566,0.6910553,,132.660408764665,23.731405742065,36181.15661697702,110.176902770996,8.316503074506883
CHL,Chile,2025,,,,,,,,,
CHN,China,2020,0.0531167,-0.302661299999999,-0.5093696,671731.01,120.496715387079,33.9069794578039,18267.47834558274,61.6124675996947,31.27661542412927
CHN,China,2021,0.0556852,-0.259168,-0.5386195,756203.38,121.491918368395,37.5611751315805,20843.29783473765,66.8186077597542,30.21907327965956
CHN,China,2022,0.0432332,-0.249058199999999,-0.563864399999999,885962.5,124.195248970763,41.3736197056022,23032.17662711428,71.5799465086024,27.765061256315583
CHN,China,2023,0.1138225,-0.174451499999999,-0.552260699999999,932711.93,128.247014127486,44.728886496649,25179.119306638306,74.5933014618366,26.568213654288087
CHN,China,2024,0.0886811,-0.153336399999999,-0.579319799999999,,131.753932036803,47.1933952081567,27104.8702677463,76.8757843123403,26.277738047922263
CHN,China,2025,,,,,,,,,
CIV,Cote d'Ivoire,2020,-0.4863208,-1.16712789999999,-0.618331,294.57,138.663750301785,0.903911262107671,5543.850963189389,10.2664091345849,5.112940249471475
CIV,Cote d'Ivoire,2021,-0.446876999999999,-0.895587799999999,-0.6527655,394.35,150.343798608733,1.13037781443128,6045.204804908794,10.7725833415282,3.8633664537050194
CIV,Cote d'Ivoire,2022,-0.370305999999999,-0.716317499999999,-0.6021757,349.61,161.231833444196,1.25179133069312,6719.443815576367,11.1134926507622,3.556570328724159
CIV,Cote d'Ivoire,2023,-0.3616761,-0.7874489,-0.6022948,391.71,171.988943341282,1.36336622359986,7237.181707409086,11.5724272130065,4.413107260117726
CIV,Cote d'Ivoire,2024,-0.2850472,-0.8438331,-0.578144099999999,,183.875985110648,1.60153227430253,7669.231957156869,12.3354902267456,5.257594120699476
CIV,Cote d'Ivoire,2025,,,,,,,,,
CMR,Cameroon,2020,-1.057706,-1.6215792,-1.2272568,1137.44,85.2721639882676,2.75682417749367,4365.447041283924,15.5519566247682,3.0838224241557235
CMR,Cameroon,2021,-1.115647,-1.57868299999999,-1.2194535,1323.23,80.8081013360278,2.23385126289217,4793.556282001956,17.1581831920239,2.1512316696661284
CMR,Cameroon,2022,-1.1102965,-1.6950827,-1.2120562,1462.84,89.8274190453067,2.12862474053,5188.977508660814,16.4371527754335,3.288647060039671
CMR,Cameroon,2023,-1.1264261,-1.6104201,-1.2400721,1546.9,96.4817325902196,,5410.769219376422,16.0404395184936,2.103630291610331
CMR,Cameroon,2024,-1.22428539999999,-1.55680399999999,-1.2537215,,108.213130152497,,5588.986458619447,16.6614294830602,
CMR,Cameroon,2025,,,,,,,,,
COD,"Congo, Dem. Rep.",2020,-1.4573026,-1.80629289999999,-1.6143214,177.56,42.5027574227056,0.0322950314052512,1088.7890035636976,6.37987995147705,0.5068206170053211
COD,"Congo, Dem. Rep.",2021,-1.50417239999999,-1.6314631,-1.53122649999999,205.52,47.2882541992485,0.0312660957356555,1402.3856029522096,,0.0782346689876281
COD,"Congo, Dem. Rep.",2022,-1.5102589,-1.8455557,-1.5809744,238.79,48.6773534153863,0.0322275167366284,1590.1640421955578,,0.723158681595087
COD,"Congo, Dem. Rep.",2023,-1.4890974,-1.9812287,-1.60554359999999,243.06,53.1888827659463,0.0219936280960956,1730.622288776939,,0.1996116652253686
COD,"Congo, Dem. Rep.",2024,-1.5153396,-2.1191762,-1.6266053,,58.532153345468,0.0320289131404702,1821.048687180576,,
COD,"Congo, Dem. Rep.",2025,,,,,,,,,
COG,"Congo, Rep.",2020,-1.3702576,-0.5758284,-1.2489371,80.59,97.6561289989503,,4770.964497583653,,4.549873277803872
COG,"Congo, Rep.",2021,-1.34316449999999,-0.517419899999999,-1.23331679999999,89.9,95.8614998889206,0.256899692355108,6263.211612926363,,6.537112474603848
COG,"Congo, Rep.",2022,-1.36385159999999,-0.1445911,-1.2067389,100.48,93.6259259161068,0.435883126454822,6647.496817313898,,4.327226541631775
COG,"Congo, Rep.",2023,-1.4043963,-0.199460399999999,-1.18292059999999,95.66,94.8715365076336,1.26798412068153,6850.277706210988,10.3812103271484,3.1597223457472365
COG,"Congo, Rep.",2024,-1.42356899999999,-0.2584147,-1.1785603,,95.5319320614796,,7026.36223281494,,
COG,"Congo, Rep.",2025,,,,,,,,,
COL,Colombia,2020,-0.256463899999999,-0.6819314,-0.482495599999999,8888.34,133.661019178018,15.3363074463544,15519.210169465632,55.7331085205078,9.913551572203346
COL,Colombia,2021,-0.269745299999999,-1.0147831,-0.506983,9491.15,146.627837254516,16.4767904492313,17383.090172829532,58.3159217834473,8.209149609062438
COL,Colombia,2022,-0.256400299999999,-0.809182,-0.5296476,9305.41,156.195161137443,17.007465545983,20854.002999162018,59.2901382446289,8.401826371864393
COL,Colombia,2023,-0.309004899999999,-0.7993485,-0.5648803,9183.73,166.980107777443,17.0369815251774,21246.37626952008,,8.599891597811409
COL,Colombia,2024,-0.2937197,-0.9708732,-0.5597434,,174.094289675393,17.2244156778185,22349.436440123,,9.024697049126718
COL,Colombia,2025,,,,,,,,,
COM,Comoros,2020,-1.32241109999999,-0.4562829,-1.0663536,3.51,97.4339379901591,0.148099575772006,3244.886749684695,,0.5749290858199807
COM,Comoros,2021,-1.4088014,-0.3981267,-1.1021442,4.51,104.311430086999,0.150456993255713,3377.885184825867,,0.2068839095744487
COM,Comoros,2022,-1.33720709999999,-0.374766,-1.17970929999999,3.91,100.549036907747,0.219375008990779,3641.629203903529,,0.3073308465241927
COM,Comoros,2023,-1.15283659999999,-0.3743498,-1.134272,8.01,109.855630436495,0.387941019794517,3811.650848824133,,3.13907204820087
COM,Comoros,2024,-1.14078259999999,-0.221274299999999,-1.1308597,,,,3958.532287896874,,
COM,Comoros,2025,,,,,,,,,
CPV,Cabo Verde,2020,0.8002643,0.839032,0.6687901,19.4,105.838590655535,4.82611491823059,6852.576699303546,,0.7602045225231586
CPV,Cabo Verde,2021,0.8975963,0.8339009,0.4863826,21.08,114.230551109167,5.90962142576488,7685.419213936686,,2.038021424785556
CPV,Cabo Verde,2022,0.856269,0.8359641,0.4774863,23.38,113.247367438782,6.56769429388869,9481.073354056049,,3.4765400015460224
CPV,Cabo Verde,2023,0.8619303,0.8691911,0.422484,18.34,113.022968194497,7.23008973237277,10242.153201121184,,1.152150058359217
CPV,Cabo Verde,2024,0.9407675,0.7695825,0.424201,,111.84067886381,8.30537440200276,11195.12053129234,,
CPV,Cabo Verde,2025,,,,,,,,,
CRI,Costa Rica,2020,0.756375,0.9250217,0.6316985,711.16,142.481526800044,19.7191477697087,22099.867812739423,,15.681961032420984
CRI,Costa Rica,2021,0.590956,1.0171458,0.6104539,750.58,140.788061157457,20.9242986347003,23852.925302000167,,16.967000554270463
CRI,Costa Rica,2022,0.5669805,1.1460641,0.6675589,725.44,136.518375013406,21.7575979999075,26226.27548159493,,21.974896001181843
CRI,Costa Rica,2023,0.6775627,1.1842629,0.6431263,660.82,133.527658761832,22.5231293549635,28908.768874319103,,24.177789153065973
CRI,Costa Rica,2024,0.6792372,1.1756544,0.6167412,,136.024511151268,23.287699004466,31106.76435567285,,22.858799404965303
CRI,Costa Rica,2025,,,,,,,,,
CUB,Cuba,2020,-0.1430736,0.6687382,-0.5749692,1404.05,59.6058696780721,2.07271530590388,,46.7357262964117,9.828898803760575
CUB,Cuba,2021,-0.2211207,0.4994388,-0.6486658,1600.57,63.8661095570576,2.67322881654008,,51.8885571735926,70.08656603414103
CUB,Cuba,2022,-0.2238752,0.4974928,-0.4977926,1420.58,68.7180442358013,2.89200005063374,,,7.875589131826639
CUB,Cuba,2023,-0.1628482,0.4305507,-0.5659906,1216.63,69.5767786567811,2.97118012807884,,49.7285704304293,
CUB,Cuba,2024,-0.226276999999999,0.3155266,-0.6235716,,72.930002350684,3.08297531927544,,43.1040700506779,
CUB,Cuba,2025,,,,,,,,,
CUW,Curacao,2020,,,,,91.8829519290015,31.5936827768109,21722.017365152737,,
CUW,Curacao,2021,,,,,90.6602271807463,32.5704880878504,24905.76844532444,,
CUW,Curacao,2022,,,,,92.7324718767703,32.9115972915374,28640.687233602606,,
CUW,Curacao,2023,,,,,93.7975591472655,31.5126707545287,30651.58855104229,,
CUW,Curacao,2024,,,,,,,32693.293976489305,,
CUW,Curacao,2025,,,,,,,,,
CYM,Cayman Islands,2020,0.6059907,1.2749256,0.7841015,,145.594315997903,46.5901811193291,66118.65408590277,,69.5994743298033
CYM,Cayman Islands,2021,0.6049017,1.4633939,0.8542534,,142.637074228333,45.6438637530667,74160.4914000191,,67.76533746208843
CYM,Cayman Islands,2022,0.6045278,1.4663069,0.8305979,,139.314997695241,56.3604363676998,82295.58207047821,,56.64670519086216
CYM,Cayman Islands,2023,0.6032433,1.4667806,0.8301979,,,,88427.78667126909,,47.70141333462299
CYM,Cayman Islands,2024,0.6044808,1.4607897,0.8301334,,,,,,85.52322838695822
CYM,Cayman Islands,2025,,,,,,,,,
CYP,Cyprus,2020,0.4663521,0.4538116,0.7472668,1415.76,135.588846364133,36.3127392017496,42569.0546875,102.390762329102,12.244827731299509
CYP,Cyprus,2021,0.4905518,0.4791734,0.7712279,1628.11,142.051408905141,36.6502473650247,47632.76953125,106.362930297852,15.969002678663305
CYP,Cyprus,2022,0.5652889,0.3811357,0.7642266,1725.47,146.71583605521,36.7656727425982,55876.17578125,105.384979248047,17.659598122901116
CYP,Cyprus,2023,0.4826822,0.3935929,0.7591158,1764.12,148.333712748344,36.9005587748344,59874.5703125,107.26212310791,18.74195339288293
CYP,Cyprus,2024,0.5324784,0.3858613,0.6891912,,156.218025662252,37.5627069536424,63006.61328125,120.87727355957,18.03292345069013
CYP,Cyprus,2025,,,,,,,,,
CZE,Czechia,2020,0.6341668,0.9082209,1.1245932,14605.57,123.219460160155,36.4490898642092,44839.48220994547,67.1843719482422,22.58251525964996
CZE,Czechia,2021,0.7300087,0.9968819,1.1669833,14812.42,126.173145654465,37.4984794433561,47796.0337408466,69.8369293212891,20.35609092625528
CZE,Czechia,2022,0.8031753,0.9957469,1.1392733,14098.3,128.105295003482,37.7136856539825,52946.966085446205,70.8145904541016,21.835361895952587
CZE,Czechia,2023,0.8499213,1.0704669,1.1605869,13409.42,126.004753501387,37.9099783935119,55761.379829137455,66.7282867431641,20.302723987427008
CZE,Czechia,2024,0.9310659,0.9719006,1.1881307,,126.600163061009,38.8656371139002,57285.42370013792,,22.40452152795576
CZE,Czechia,2025,,,,,,,,,
DEU,Germany,2020,1.8713077,0.6840532,1.6271231,109197.76,128.424798814302,43.3048696627,58685.87269977104,72.3894195556641,15.503195986937468
DEU,Germany,2021,1.8243293,0.6603045,1.6349496,117127.47,127.125099449404,44.0643361489671,62530.765319923936,75.6655426025391,15.385104822776526
DEU,Germany,2022,1.8224098,0.5284799,1.5810518,112300.79,124.158264349285,44.6186317766404,69048.98840368852,77.3656997680664,17.49815055736594
DEU,Germany,2023,1.699403,0.50602,1.5855645,108782.34,124.662572774586,45.380522509099,71684.0311875583,78.5947494506836,17.78183747966227
DEU,Germany,2024,1.7734211,0.1242671,1.6257844,,129.150921864378,45.6069242965787,73551.9347696836,76.7096862792969,17.977299037943244
DEU,Germany,2025,,,,,,,,,
DJI,Djibouti,2020,-0.814078299999999,-0.4591955,-1.0447412,9.98,39.2725038635961,2.26685414608193,5527.001852298884,,
DJI,Djibouti,2021,-0.9086172,-0.5273642,-1.0311038,8.17,43.6423520933817,1.39112845686235,5960.108073968246,,2.6282762117554803
DJI,Djibouti,2022,-0.9087909,-0.4774121,-1.0215603,11.08,46.7770531248021,1.41245769926198,6621.330382204093,,3.024177420850287
DJI,Djibouti,2023,-0.905052699999999,-0.4640183,-1.03950379999999,17.48,48.4504884885996,1.47205761945073,7225.838795724898,,3.2755002219803098
DJI,Djibouti,2024,-0.8908098,-0.5563593,-1.01039869999999,,,,7810.278690667918,,
DJI,Djibouti,2025,,,,,,,,,
DMA,Dominica,2020,0.4019084,1.2385037,0.5984586,5.02,110.409483077561,27.0611042872153,14243.762312389785,,1.69441012466024
DMA,Dominica,2021,0.3994373,1.2367945,0.5368851,6.51,92.5136156662004,20.9562215410256,15808.9743503945,,3.3053307777051906
DMA,Dominica,2022,0.3990364,1.2397365,0.5641308,5.06,85.1898961482058,20.86014425523,18802.081991320545,,27.594662663954928
DMA,Dominica,2023,0.4140289,1.2402149,0.5395543,3.7,,,20285.982166370708,,2.883282332074537
DMA,Dominica,2024,0.5329662,1.2341643,0.3974621,,,,21300.68486980889,,
DMA,Dominica,2025,,,,,,,,,
DNK,Denmark,2020,2.2645808,0.8682976,1.9748465,15124.46,124.370019531752,44.4185659681079,62682.289947438905,82.6643295288086,13.234392546670652
DNK,Denmark,2021,2.2948313,0.8409469,2.0133921,15879.3,125.604137839658,44.9598379722906,69715.18096809289,83.982292175293,13.924798203132632
DNK,Denmark,2022,2.3022376,0.8416401,2.0023268,15700.65,126.48354098254,44.8863644064006,78913.65349131271,84.5866088867188,15.988289228272013
DNK,Denmark,2023,2.3171626,0.9005936,2.0143499,15603.08,126.717092547985,44.0352069959396,77892.29326099037,81.2308197021484,17.132157583740376
DNK,Denmark,2024,2.2874751,0.7688761,2.0043149,,126.686532566268,43.3933280824544,81878.23498491813,78.9604110717773,17.61944984893451
DNK,Denmark,2025,,,,,,,,,
DOM,Dominican Republic,2020,-0.706555199999999,0.2361204,-0.3813297,83.79,81.6619005659366,9.37345457518418,18998.306966731503,58.7264105314523,8.727411743444534
DOM,Dominican Republic,2021,-0.545258,0.3502987,-0.3243436,100.61,87.5207623947766,10.3195260186654,22053.458986995527,56.4690832383051,8.480050015491772
DOM,Dominican Republic,2022,-0.422172599999999,0.4914554,-0.2774196,110.33,90.3760163850377,10.6744492390257,24625.808856403743,55.1665311527454,6.018790558768618
DOM,Dominican Republic,2023,-0.429853,0.4655668,-0.241159899999999,104.52,91.8676246650308,11.1345555858062,25839.935668760703,58.2428049803824,6.030929399821513
DOM,Dominican Republic,2024,-0.2654917,0.5893402,-0.1822626,,93.7095828968519,11.2045645451604,27541.662528338416,57.6509476207267,7.688683514139607
DOM,Dominican Republic,2025,,,,,,,,,
DZA,Algeria,2020,-0.635634599999999,-0.883733299999999,-0.7746944,5630.26,103.436671524065,8.6064465013707,12676.5130564294,53.3752192208988,
DZA,Algeria,2021,-0.6509952,-0.9009933,-0.7553319,6650.05,105.037092587919,9.33184191925225,14496.865469729872,54.2222597146723,
DZA,Algeria,2022,-0.6430769,-0.8074555,-0.798385,7550.23,107.787115922596,10.3517244580598,15836.094437032109,53.3875786756,
DZA,Algeria,2023,-0.6397452,-0.7317401,-0.7329544,7676.5,111.60623555659,12.0086836084024,16824.487903462657,55.5320185816789,
DZA,Algeria,2024,-0.5933952,-0.6935882,-0.6967772,,115.457278573892,13.3173088877016,17620.742395612582,54.4283410150344,
DZA,Algeria,2025,,,,,,,,,
ECU,Ecuador,2020,-0.5183859,-0.1513823,-0.5676359,2379.17,88.2554920433727,13.5146940353863,11526.801300927762,56.9066311483682,4.281927594864228
ECU,Ecuador,2021,-0.6326965,-0.1983083,-0.4314709,2473.5,94.950621672761,14.0284374555704,13507.444563837456,,4.840963173813314
ECU,Ecuador,2022,-0.655353,-0.2336288,-0.5794902,3317.49,98.1309025742238,15.1128846850944,15198.07255544725,59.879782344866,6.711579234057294
ECU,Ecuador,2023,-0.719996,-0.3543579,-0.858649799999999,3529.8,101.031752745524,16.0678902316524,15918.516294877289,67.8851161961618,7.274233853992543
ECU,Ecuador,2024,-0.775680199999999,-0.7210909,-0.9650369,,101.598265014024,17.246394056997,15840.266856741184,,9.998363906726986
ECU,Ecuador,2025,,,,,,,,,
EGY,"Egypt, Arab Rep.",2020,-0.7914606,-1.1172787,-0.789880599999999,17901.1,87.2316871725819,8.5396308016812,15231.865417764044,38.773998260498,2.554901061459005
EGY,"Egypt, Arab Rep.",2021,-0.7873199,-1.066781,-0.8185251,20781.71,84.0866220906029,9.76582299335252,15579.01608615512,35.1185317783157,3.170819270558141
EGY,"Egypt, Arab Rep.",2022,-0.7776624,-0.9542974,-0.772813099999999,22502.97,90.6794715776528,10.6832498285136,17526.801703016554,36.462230682373,3.4020498750804142
EGY,"Egypt, Arab Rep.",2023,-0.816904499999999,-0.899323299999999,-0.7776875,22854.4,92.8261626420085,10.8642477216638,18524.83929979369,37.9005584716797,3.1628687839356675
EGY,"Egypt, Arab Rep.",2024,-0.8269898,-0.9779235,-0.751539899999999,,97.1295066037455,11.6871225241757,19094.14494441113,37.5781274463676,3.8129008781420697
EGY,"Egypt, Arab Rep.",2025,,,,,,,,38.0398346509947,
ERI,Eritrea,2020,-1.3612091,-1.0705711,-1.6238593,36.08,54.7205015934574,0.151916994984612,,,
ERI,Eritrea,2021,-1.36851339999999,-1.02707899999999,-1.6516587,32.01,53.7582573847458,0.149245578525113,,,
ERI,Eritrea,2022,-1.3644356,-1.0696541,-1.7694664,29.98,59.1248082166991,0.165393390775689,,,
ERI,Eritrea,2023,-1.4131414,-0.7897784,-1.79714659999999,29.08,,,,,
ERI,Eritrea,2024,-1.6331361,-0.7086146,-1.8026292,,,,,,
ERI,Eritrea,2025,,,,,,,,,
ESP,Spain,2020,0.8309019,0.2956928,0.9801536,60134.98,116.712041523767,33.9527590155171,39327.84792695986,91.59912109375,7.768421355311217
ESP,Spain,2021,0.8120886,0.38323,0.9207665,63622.32,118.999806936801,34.9302420932073,44251.66582226214,95.3768997192383,9.39320382214351
ESP,Spain,2022,0.7816745,0.1569762,0.9606357,61269.93,123.399528756795,35.7846414290159,51398.93104034071,95.0271606445312,12.583718791138846
ESP,Spain,2023,0.7395223,0.1484475,0.9304606,60303.76,127.715490236713,37.2148181549182,55682.240260309256,93.7303466796875,9.56253561613111
ESP,Spain,2024,0.7145938,-0.002992,0.9317736,,130.260997343256,39.2337541858756,57965.29481388373,93.7689666748047,9.284476615699374
ESP,Spain,2025,,,,,,,,,
EST,Estonia,2020,1.5899428,0.9178902,1.4988678,1722.9,144.832210121466,34.2700326171401,40672.13404021316,72.0443572998047,20.62162643389512
EST,Estonia,2021,1.5368104,0.8879044,1.4888413,1765.86,148.739589817601,37.357189680638,44251.53749834551,73.1502075195312,20.63011555770852
EST,Estonia,2022,1.5957125,0.8742633,1.5220957,1791.71,152.270772859015,39.7219150412824,48217.552310602834,71.4251937866211,18.01864383156159
EST,Estonia,2023,1.6727855,0.8473511,1.482125,1753.58,150.195729068839,35.2539796781149,48637.18022087952,67.6179275512695,16.581160524958964
EST,Estonia,2024,1.669321,0.6995763,1.4864478,,151.131825017309,35.3527186879385,49968.7108278373,65.6692276000977,18.38298014125696
EST,Estonia,2025,,,,,,,,,
ETH,Ethiopia,2020,-0.368558799999999,-1.5934093,-0.8139468,4147.28,37.4208472347226,0.178274598062049,2406.789384786689,,13.10145253066807
ETH,Ethiopia,2021,-0.4003096,-2.0139565,-0.9484534,5572.61,52.8088633217211,0.399382380284272,2588.413102158837,,8.546588831622683
ETH,Ethiopia,2022,-0.406565399999999,-1.8659545,-0.9181925,7017.98,56.9642988837987,0.45157652011053,2844.922745357532,,3.210265749360578
ETH,Ethiopia,2023,-0.4629488,-1.86375129999999,-1.03931399999999,6727.91,59.8748744402242,0.534823180349513,3060.9050300376,,3.7506205580208727
ETH,Ethiopia,2024,-0.437863299999999,-1.88497389999999,-1.04892419999999,,65.0825091944922,0.593917449513598,3287.534921588928,,
ETH,Ethiopia,2025,,,,,,,,,
FIN,Finland,2020,2.2354321,1.1572607,2.108953,11048.28,128.761294644181,33.3838974597133,53296.57927988517,96.4726333618164,9.982300252858344
FIN,Finland,2021,2.2264683,1.1287431,2.0708538,11446.35,129.036333202492,33.6396818306917,56790.376617769165,100.868072509766,10.29375385362533
FIN,Finland,2022,2.1894699,1.0892287,1.9939363,11543.1,128.023293416281,34.2951599474189,62133.13752199117,104.944221496582,9.62392843667484
FIN,Finland,2023,2.193956,0.7648776,2.0200539,11224.2,127.47302579722,35.3318092510781,63414.99368781773,108.130409240723,9.714022595491327
FIN,Finland,2024,2.1920863,0.8325695,2.0212705,,125.860954798649,36.4765341417867,65378.38418597206,110.304496765137,9.285226596339571
FIN,Finland,2025,,,,,,,,,
FJI,Fiji,2020,0.5418111,0.6004415,0.1646154,180.75,108.365037711907,2.52053908190823,10716.291436766332,83.7613654490349,10.850874908157024
FJI,Fiji,2021,0.4839702,0.6663534,0.1636161,197.31,108.158405429846,2.51573287546457,10322.427963885417,76.7030156165859,1.9091287366652567
FJI,Fiji,2022,0.4582725,0.782553,0.2370994,197.72,111.749120643187,2.53376577893503,12982.291451991914,68.7794855157684,2.241245877544534
FJI,Fiji,2023,0.5323283,0.782933,0.3256265,217.87,361.048644963723,1.82947481185312,14644.177375436131,60.9679066767014,1.646797844430439
FJI,Fiji,2024,0.5626875,0.6984398,0.3057786,,574.152332512188,1.80009560888215,15450.299326538776,75.0089752283697,2.9987484141773617
FJI,Fiji,2025,,,,,,,,,
FRA,France,2020,1.2939757,0.1270887,1.1272001,65600.63,110.387215275645,46.471240838575,49481.80443096545,68.8709411621094,21.192040524801182
FRA,France,2021,1.422803,0.1241525,1.0805521,67690.4,113.952719366702,47.6442336298287,52517.33549058552,69.9397888183594,22.30500308556504
FRA,France,2022,1.3856444,0.0198376,1.0195192,65197.8,115.950519429629,48.250226559098,57042.944901377225,71.5107269287109,21.92646112571559
FRA,France,2023,1.2672713,-0.0187716,0.9946177,62180.46,116.687800394775,48.6688340139444,60838.94167164238,70.4536437988281,22.383544972179177
FRA,France,2024,1.2182239,-0.241365399999999,0.97866,,,48.9251978969333,62556.91810454,71.5346908569336,23.13710737690381
FRA,France,2025,,,,,,,,,
FRO,Faroe Islands,2020,,,,,112.600072261205,35.0714054804419,61650.85122568065,,
FRO,Faroe Islands,2021,,,,,111.093808630394,34.6022514071295,68426.79432188983,,
FRO,Faroe Islands,2022,,,,,105.80437318324,34.5873988631945,75265.6585388594,,
FRO,Faroe Islands,2023,,,,,,,79694.92979175801,,
FRO,Faroe Islands,2024,,,,,,,81908.77817850176,,
FRO,Faroe Islands,2025,,,,,,,,,
FSM,"Micronesia, Fed. Sts.",2020,0.4040448,1.1206831,0.6699225,7.98,19.8348299614122,5.40949908038516,3683.9898148367392,,
FSM,"Micronesia, Fed. Sts.",2021,0.3004111,1.2268624,0.8844429,2.18,19.7090231491436,5.37518813158461,3946.416081091658,,
FSM,"Micronesia, Fed. Sts.",2022,0.2998184,1.5042238,0.9774711,3.51,19.9885830493962,5.81818506163369,4086.9798010393984,,
FSM,"Micronesia, Fed. Sts.",2023,0.2977827,1.5046321,0.9770145,3.74,,,4233.744925587685,,
FSM,"Micronesia, Fed. Sts.",2024,0.7080176,1.499468,0.9769408,,,,4346.842496718753,,
FSM,"Micronesia, Fed. Sts.",2025,,,,,,,,,
GAB,Gabon,2020,-0.8043948,-0.2194997,-0.9315253,68.1,131.301562643297,1.9206136043356,14477.13082917444,,2.389734240835475
GAB,Gabon,2021,-0.8653289,-0.28203,-0.9165415,94.55,132.30865873249,2.65142494578668,18523.57980321933,,1.483325896335714
GAB,Gabon,2022,-1.0035399,-0.1324826,-1.0937103,100.2,123.233187164275,3.3054859267542,19992.55706434685,,3.9075849423199847
GAB,Gabon,2023,-0.9748427,-0.2702052,-1.07816429999999,90.57,122.606627765979,3.97293291301595,20755.665381766,,1.773135703659753
GAB,Gabon,2024,-0.936776899999999,-0.276887,-1.155705,,125.337107593999,4.6941021334787,21510.17253073436,,
GAB,Gabon,2025,,,,,,,,,
GBR,United Kingdom,2020,1.7210258,0.5102213,1.3554927,103341.82,117.304850715261,40.5775246507294,48230.04770274613,69.4076614379883,23.00736049907073
GBR,United Kingdom,2021,1.6641761,0.4363658,1.3061844,108095.52,117.887430294308,41.1134869970784,51004.42717142381,76.7543563842773,23.86540571821931
GBR,United Kingdom,2022,1.6352771,0.3676912,1.2994581,101776.16,119.833999505569,41.2867157729584,59021.57218059142,79.7695083618164,27.15977081923476
GBR,United Kingdom,2023,1.4745753,0.3683427,1.2703547,97535.98,122.781542240418,41.4367685540411,59911.34676632091,80.4146499633789,28.89171461135673
GBR,United Kingdom,2024,1.5097548,0.2577085,1.269914,,121.643331373201,42.1648283773461,62009.490776536586,,29.23326000907603
GBR,United Kingdom,2025,,,,,,,,,
GEO,Georgia,2020,0.8203237,-0.1271941,0.2567958,629.74,134.366007864735,25.5120429077493,16791.259865446496,71.8064531290391,2.1252867712653973
GEO,Georgia,2021,0.7226795,-0.2017684,0.2251347,663.11,146.566472682371,26.6463786914494,18915.65340052628,77.2303110681266,1.602893022457743
GEO,Georgia,2022,0.6512819,-0.100034699999999,0.18182,602.02,154.013561773213,28.3337075311796,22461.332641454654,79.3253367493498,2.9492009025545625
GEO,Georgia,2023,0.6584135,-0.120908599999999,0.1642921,649.57,155.249965068869,29.3086367614167,25071.967726410687,78.2652247393707,2.293037544018809
GEO,Georgia,2024,0.3810861,-0.6127592,0.1489667,,161.201784818537,30.4157660721649,28285.073280298224,,3.783815394744974
GEO,Georgia,2025,,,,,,,,89.4861221313477,
GHA,Ghana,2020,-0.0922532,0.0588855,0.1110047,2090.23,126.887391353856,0.245771040587956,6047.301116735542,18.6139938594155,
GHA,Ghana,2021,-0.1554389,-0.1622488,0.0415219,2561.95,124.402625384529,0.352237707175248,6607.502973783208,19.2005186528071,0.7260845937203071
GHA,Ghana,2022,-0.0967234999999999,-0.1877453,0.0021348,2973.03,120.803416027053,0.62494509663475,7208.157989827231,20.44559258931,1.9574071685201435
GHA,Ghana,2023,-0.1303327,-0.0688107,-0.0029916,3269.86,98.8059221412722,0.555476730525596,7556.416054532344,22.0958254757285,2.110037622114449
GHA,Ghana,2024,-0.1934794,0.0114605,0.0539695,,113.647966704673,0.664728986034211,8019.99702389611,21.330810546875,
GHA,Ghana,2025,,,,,,,,,
GIB,Gibraltar,2020,,,,,97.9680977524673,58.0792303651895,,,
GIB,Gibraltar,2021,,,,,92.6501709262575,59.8567475174996,,,
GIB,Gibraltar,2022,,,,,97.6042968438406,60.9747666781887,,,
GIB,Gibraltar,2023,,,,,,,,,
GIB,Gibraltar,2024,,,,,,,,,
GIB,Gibraltar,2025,,,,,,,,,
GIN,Guinea,2020,-0.8663898,-1.0877324,-1.0962208,43.25,107.776552007403,0.0074787698291168,3331.856630038006,,
GIN,Guinea,2021,-1.0113603,-1.0159308,-1.003033,53.97,110.185519681138,0.0072936731105539,3738.8051255133023,,
GIN,Guinea,2022,-0.9739553,-0.813667399999999,-1.05538819999999,50.37,95.3174629318803,0.0062752856838037,4062.361364379217,,
GIN,Guinea,2023,-1.0078531,-0.8765719,-1.1068782,54.9,97.8794996455513,,4333.746173126264,,
GIN,Guinea,2024,-1.17445279999999,-1.0377627,-1.1479306,,,,4565.300788845597,,
GIN,Guinea,2025,,,,,,,,,
GMB,"Gambia, The",2020,-0.222816799999999,0.1363877,-0.336829999999999,58.99,106.448259811355,0.198749231337348,2530.804149373073,,0.8866988216788814
GMB,"Gambia, The",2021,-0.3139401,0.0231959,-0.3721489,75.92,108.847403542688,0.194098625393535,2777.79620978324,,0.0007359778735612
GMB,"Gambia, The",2022,-0.3002052,0.1344853,-0.3639747,79.44,106.782250509204,0.215818879031432,3067.31040374628,,3.2124882300216684
